ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,ygopop RCA,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
131161,Market research analysts & marketing specialists,2018,2018,TRUE,TRUE,15073,3008.9637,117108.7519,18499.92577,1.577110304,151,market-research-analysts-marketing-specialists,New Jersey,04000US34,new-jersey
151221,Computer and information research scientists,2018,2018,TRUE,TRUE,919,744.1943962,117048.5299,33908.48514,1.038535891,10,computer-and-information-research-scientists,New Jersey,04000US34,new-jersey
171010,"Architects, except naval",2015,2015,TRUE,TRUE,5670,1847.449733,117023.6907,40664.68859,1.251175895,60,architects-except-naval,New Jersey,04000US34,new-jersey
1910XX,"Medical scientists, & life scientists, all other",2017,2017,TRUE,TRUE,5616,1838.68411,116936.4624,32712.30575,1.386845319,65,medical-scientists-life-scientists-all-other,New Jersey,04000US34,new-jersey
119XXX,Miscellaneous managers,2015,2015,TRUE,TRUE,142693,9115.11812,116835.9327,7258.002142,1.232749838,1458,miscellaneous-managers,New Jersey,04000US34,new-jersey
1520XX,"Miscellaneous mathematical science occupations, including mathematicians & statisticians",2017,2017,TRUE,TRUE,3031,1351.18873,116783.0531,37648.97299,1.463758892,33,miscellaneous-mathematical-science-occupations-including-mathematicians-statisticians,New Jersey,04000US34,new-jersey
151251,Computer programmers,2018,2018,TRUE,TRUE,21218,3567.464636,115892.4296,12660.36895,1.741780985,215,computer-programmers-151251,New Jersey,04000US34,new-jersey
119XXX,Miscellaneous managers,2017,2017,TRUE,TRUE,148778,9306.132563,115581.4496,6800.019217,1.202802436,1515,miscellaneous-managers,New Jersey,04000US34,new-jersey
291131,Veterinarians,2017,2017,TRUE,TRUE,2305,1178.405768,115395.3957,39700.94404,1.075820067,27,veterinarians,New Jersey,04000US34,new-jersey
291051,Pharmacists,2018,2018,TRUE,TRUE,9039,2331.744251,115317.7651,17592.05493,0.977704617,99,pharmacists,New Jersey,04000US34,new-jersey
113121,Human resources managers,2017,2017,TRUE,TRUE,13666,2865.567172,115101.9292,21528.51459,1.086291769,156,human-resources-managers,New Jersey,04000US34,new-jersey
111021,General & operations managers,2014,2014,TRUE,TRUE,23285,3735.968351,114988.5229,17575.68863,0.956542769,230,general-operations-managers,New Jersey,04000US34,new-jersey
132053,Insurance underwriters,2017,2017,TRUE,TRUE,5335,1792.152091,114940.7441,34231.27186,1.750194288,58,insurance-underwriters,New Jersey,04000US34,new-jersey
132053,Insurance underwriters,2015,2015,TRUE,TRUE,3721,1496.965952,114659.8237,47746.90514,1.138330913,44,insurance-underwriters,New Jersey,04000US34,new-jersey
119XXX,Miscellaneous managers,2016,2016,TRUE,TRUE,150950,9367.540445,114204.9981,6444.254725,1.28824651,1558,miscellaneous-managers,New Jersey,04000US34,new-jersey
434041,"Credit authorizers, checkers, & clerks",2016,2016,TRUE,TRUE,743,669.1617967,114170.7052,56522.02195,0.779012778,10,credit-authorizers-checkers-clerks,New Jersey,04000US34,new-jersey
2911XX,Nurse practitioners & nurse midwives,2018,2018,TRUE,TRUE,5280,1782.898485,113930.6053,14085.52951,0.92470065,57,nurse-practitioners-nurse-midwives,New Jersey,04000US34,new-jersey
411012,Firstline supervisors of nonretail sales workers,2018,2018,TRUE,TRUE,48030,5350.661881,113810.4342,13238.28488,1.410501557,475,firstline-supervisors-of-nonretail-sales-workers,New Jersey,04000US34,new-jersey
15113X,"Software developers, applications & systems software",2016,2016,TRUE,TRUE,48828,5393.81351,113424.7976,7449.08319,1.337934269,504,software-developers-applications-systems-software,New Jersey,04000US34,new-jersey
273020,"News analysts, reporters & correspondents",2015,2015,TRUE,TRUE,2645,1262.265342,113238.5282,64594.66547,1.236220702,30,news-analysts-reporters-correspondents,New Jersey,04000US34,new-jersey
131111,Management analysts,2017,2017,TRUE,TRUE,30174,4249.874802,113142.0615,14291.51101,1.320522892,331,management-analysts,New Jersey,04000US34,new-jersey
111021,General & operations managers,2018,2018,TRUE,TRUE,27185,4035.25537,113051.0622,16140.08814,0.97027828,288,general-operations-managers,New Jersey,04000US34,new-jersey
131041,Compliance officers,2017,2017,TRUE,TRUE,15748,3075.374851,113022.7021,19323.84053,1.924006863,166,compliance-officers,New Jersey,04000US34,new-jersey
131161,Market research analysts & marketing specialists,2015,2015,TRUE,TRUE,12755,2768.559307,113016.2109,21203.33365,1.592670145,129,market-research-analysts-marketing-specialists,New Jersey,04000US34,new-jersey
193033,Clinical and counseling psychologists,2018,2018,TRUE,TRUE,844,713.1873432,112895.4988,47870.67621,1.424003566,6,clinical-and-counseling-psychologists,New Jersey,04000US34,new-jersey
291011,Chiropractors,2017,2017,TRUE,TRUE,1382,912.556198,112893.178,77318.70824,0.974804392,18,chiropractors,New Jersey,04000US34,new-jersey
1910XX,"Medical scientists, & life scientists, all other",2014,2014,TRUE,TRUE,6966,2047.412287,112834.8389,23048.87197,1.704724526,65,medical-scientists-life-scientists-all-other,New Jersey,04000US34,new-jersey
272012,Producers & directors,2017,2017,TRUE,TRUE,5650,1844.234295,112785.4131,31379.28228,1.254603758,62,producers-directors,New Jersey,04000US34,new-jersey
411012,Firstline supervisors of nonretail sales workers,2016,2016,TRUE,TRUE,42792,5053.066568,112640.3079,13780.87746,1.304680706,451,firstline-supervisors-of-nonretail-sales-workers,New Jersey,04000US34,new-jersey
112011,Advertising & promotions managers,2014,2014,TRUE,TRUE,2495,1225.972522,112586.3074,56469.80834,1.620054657,26,advertising-promotions-managers,New Jersey,04000US34,new-jersey
131011,"Agents & business managers of artists, performers, & athletes",2014,2014,TRUE,TRUE,979,768.0957807,112443.8192,107406.0698,0.850360199,12,agents-business-managers-of-artists-performers-athletes,New Jersey,04000US34,new-jersey
113111,Compensation & benefits managers,2016,2016,TRUE,TRUE,405,494.0621035,112349.7926,62413.70231,0.768878055,6,compensation-benefits-managers,New Jersey,04000US34,new-jersey
291041,Optometrists,2015,2015,TRUE,TRUE,393,486.6880609,112089.084,119734.7724,0.422828029,7,optometrists,New Jersey,04000US34,new-jersey
291051,Pharmacists,2015,2015,TRUE,TRUE,8814,2302.526412,111536.6065,25078.39704,1.027833644,101,pharmacists,New Jersey,04000US34,new-jersey
113111,Compensation & benefits managers,2017,2017,TRUE,TRUE,505,551.6900838,111354.9366,48923.42882,1.027622951,7,compensation-benefits-managers,New Jersey,04000US34,new-jersey
119XXX,Miscellaneous managers,2014,2014,TRUE,TRUE,126196,8589.329519,110960.5954,7138.135667,1.101978769,1325,miscellaneous-managers,New Jersey,04000US34,new-jersey
112031,Public relations & fundraising managers,2015,2015,TRUE,TRUE,1988,1094.409949,110732.6459,52634.97674,1.164651804,17,public-relations-fundraising-managers,New Jersey,04000US34,new-jersey
411012,Firstline supervisors of nonretail sales workers,2015,2015,TRUE,TRUE,45653,5217.153724,110356.476,13514.95369,1.409155385,474,firstline-supervisors-of-nonretail-sales-workers,New Jersey,04000US34,new-jersey
532020,Air traffic controllers & airfield operations specialists,2014,2014,TRUE,TRUE,1196,848.9427003,110123.6363,45000.58065,0.931000469,8,air-traffic-controllers-airfield-operations-specialists,New Jersey,04000US34,new-jersey
131011,"Agents & business managers of artists, performers, & athletes",2015,2015,TRUE,TRUE,1479,944.0223672,109933.2076,119515.626,1.389419303,20,agents-business-managers-of-artists-performers-athletes,New Jersey,04000US34,new-jersey
131041,Compliance officers,2016,2016,TRUE,TRUE,10199,2476.4581,109909.3971,19877.89714,1.408900645,114,compliance-officers,New Jersey,04000US34,new-jersey
272012,Producers & directors,2018,2018,TRUE,TRUE,4029,1557.654483,109884.4388,25292.83697,0.979011428,52,producers-directors,New Jersey,04000US34,new-jersey
132053,Insurance underwriters,2018,2018,TRUE,TRUE,5648,1843.904863,109705.06,15575.98934,1.814996978,57,insurance-underwriters,New Jersey,04000US34,new-jersey
131111,Management analysts,2016,2016,TRUE,TRUE,34528,4543.455137,109480.6876,12624.06105,1.625669504,360,management-analysts,New Jersey,04000US34,new-jersey
518010,"Power plant operators, distributors, & dispatchers",2016,2016,TRUE,TRUE,538,569.4274016,109407.5762,20567.95499,0.371039174,8,power-plant-operators-distributors-dispatchers,New Jersey,04000US34,new-jersey
113061,Purchasing managers,2016,2016,TRUE,TRUE,6525,1981.667732,109248.7606,21865.7249,1.131479464,69,purchasing-managers,New Jersey,04000US34,new-jersey
132082,Tax preparers,2016,2016,TRUE,TRUE,2459,1217.105277,109140.7938,71062.82795,0.942243338,27,tax-preparers,New Jersey,04000US34,new-jersey
413011,Advertising sales agents,2018,2018,TRUE,TRUE,7658,2146.583728,109075.5582,42316.42893,1.804754294,74,advertising-sales-agents,New Jersey,04000US34,new-jersey
291081,Podiatrists,2017,2017,TRUE,TRUE,748,671.4104977,109013.742,41783.43129,4.019220896,5,podiatrists,New Jersey,04000US34,new-jersey
172070,Electrical & electronics engineers,2015,2015,TRUE,TRUE,6528,1982.105207,108935.9297,13394.26752,1.054094851,74,electrical-electronics-engineers,New Jersey,04000US34,new-jersey
2911XX,Nurse practitioners & nurse midwives,2017,2017,TRUE,TRUE,2463,1218.102096,108504.3159,13704.79943,0.445854671,32,nurse-practitioners-nurse-midwives,New Jersey,04000US34,new-jersey
131111,Management analysts,2015,2015,TRUE,TRUE,28886,4158.323334,108372.1685,14693.4682,1.388838921,293,management-analysts,New Jersey,04000US34,new-jersey
132061,Financial examiners,2014,2014,TRUE,TRUE,686,642.9856402,108308.6676,60706.15374,1.681935804,8,financial-examiners,New Jersey,04000US34,new-jersey
172011,Aerospace engineers,2014,2014,TRUE,TRUE,1551,966.7190791,108268.1779,17361.8598,0.454765496,16,aerospace-engineers,New Jersey,04000US34,new-jersey
131161,Market research analysts & marketing specialists,2016,2016,TRUE,TRUE,10612,2525.978337,108252.5711,22513.39558,1.266734949,125,market-research-analysts-marketing-specialists,New Jersey,04000US34,new-jersey
419031,Sales engineers,2018,2018,TRUE,TRUE,935,750.6433512,108053.569,26799.3418,0.865095531,13,sales-engineers,New Jersey,04000US34,new-jersey
1910XX,"Medical scientists, & life scientists, all other",2015,2015,TRUE,TRUE,4294,1607.990293,107837.5321,20766.31764,0.97064375,50,medical-scientists-life-scientists-all-other,New Jersey,04000US34,new-jersey
413021,Insurance sales agents,2017,2017,TRUE,TRUE,11406,2618.604911,107682.929,32659.164,0.789065315,130,insurance-sales-agents,New Jersey,04000US34,new-jersey
151111,Computer & information research scientists,2015,2015,TRUE,TRUE,783,686.9341553,107512.4802,23327.3852,1.355413572,7,computer-information-research-scientists,New Jersey,04000US34,new-jersey
151143,Computer network architects (Legacy),2017,2017,TRUE,TRUE,3862,1525.062238,107370.4425,20856.71143,1.279464023,42,computer-network-architects,New Jersey,04000US34,new-jersey
112011,Advertising & promotions managers,2017,2017,TRUE,TRUE,2906,1323.052597,107297.4869,30142.23257,2.080839034,30,advertising-promotions-managers,New Jersey,04000US34,new-jersey
112021,Marketing managers,2018,2018,TRUE,TRUE,20849,3536.459388,107287.8279,12939.48893,1.397846355,225,marketing-managers,New Jersey,04000US34,new-jersey
172011,Aerospace engineers,2018,2018,TRUE,TRUE,1307,887.4562643,107105.3604,33912.50033,0.341562036,18,aerospace-engineers,New Jersey,04000US34,new-jersey
132061,Financial examiners,2017,2017,TRUE,TRUE,841,711.9191447,106977.4233,59331.88451,2.04209171,8,financial-examiners,New Jersey,04000US34,new-jersey
113061,Purchasing managers,2014,2014,TRUE,TRUE,5965,1894.832099,106937.9182,30603.61286,1.074443072,58,purchasing-managers,New Jersey,04000US34,new-jersey
291071,Physician assistants,2018,2018,TRUE,TRUE,2529,1234.30428,106898.9992,41612.29709,0.674502566,33,physician-assistants,New Jersey,04000US34,new-jersey
172051,Civil engineers,2016,2016,TRUE,TRUE,11620,2642.909818,106887.8925,17582.65698,1.139063168,122,civil-engineers,New Jersey,04000US34,new-jersey
172011,Aerospace engineers,2016,2016,TRUE,TRUE,1287,880.6394951,106743.2611,28063.23314,0.345360937,12,aerospace-engineers,New Jersey,04000US34,new-jersey
15113X,"Software developers, applications & systems software",2014,2014,TRUE,TRUE,44119,5129.674371,106664.4789,7509.473682,1.374723999,439,software-developers-applications-systems-software,New Jersey,04000US34,new-jersey
413011,Advertising sales agents,2016,2016,TRUE,TRUE,6295,1946.481297,106593.6875,31422.68878,1.234650281,58,advertising-sales-agents,New Jersey,04000US34,new-jersey
331011,Firstline supervisors of correctional officers,2016,2016,TRUE,TRUE,1360,905.2626506,106582.0684,10560.69527,0.813048588,12,firstline-supervisors-of-correctional-officers,New Jersey,04000US34,new-jersey
413099,"Sales representatives, services, all other",2017,2017,TRUE,TRUE,19418,3413.526069,106567.6394,18515.46579,1.029880982,221,sales-representatives-services-all-other,New Jersey,04000US34,new-jersey
132031,Budget analysts,2014,2014,TRUE,TRUE,1448,934.0798637,106477.2845,37408.29365,1.031542654,17,budget-analysts,New Jersey,04000US34,new-jersey
411012,Firstline supervisors of nonretail sales workers,2014,2014,TRUE,TRUE,44092,5128.121191,106377.7022,11194.22016,1.342732162,451,firstline-supervisors-of-nonretail-sales-workers,New Jersey,04000US34,new-jersey
273042,Technical writers,2017,2017,TRUE,TRUE,1196,848.9468416,106297.4398,36807.93905,0.728670691,14,technical-writers,New Jersey,04000US34,new-jersey
172070,Electrical & electronics engineers,2016,2016,TRUE,TRUE,5454,1811.978471,106287.1775,17297.26696,0.91703163,59,electrical-electronics-engineers,New Jersey,04000US34,new-jersey
111021,General & operations managers,2017,2017,TRUE,TRUE,26993,4021.105717,106197.8869,15530.94181,0.980303341,274,general-operations-managers,New Jersey,04000US34,new-jersey
192099,Other Physical Scientists,2018,2018,TRUE,TRUE,10804,2548.732406,105722.4867,19376.01424,1.315194474,109,other-physical-scientists,New Jersey,04000US34,new-jersey
151122,Information security analysts (Legacy),2015,2015,TRUE,TRUE,2194,1149.686646,105688.1158,26237.72797,1.126382457,19,information-security-analysts,New Jersey,04000US34,new-jersey
291011,Chiropractors,2015,2015,TRUE,TRUE,1346,900.5910222,105660.8752,47371.86487,1.142435434,11,chiropractors,New Jersey,04000US34,new-jersey
1721YY,"Miscellaneous engineers, including nuclear engineers",2015,2015,TRUE,TRUE,15469,3047.921507,105608.4643,10057.77307,0.993137762,165,miscellaneous-engineers-including-nuclear-engineers,New Jersey,04000US34,new-jersey
172141,Mechanical engineers,2015,2015,TRUE,TRUE,2785,1295.218887,105467.0729,24370.4236,0.384920667,29,mechanical-engineers,New Jersey,04000US34,new-jersey
131082,Project management specialists,2018,2018,TRUE,TRUE,27974,4093.019334,105256.5886,8905.19193,1.357639939,292,project-management-specialists,New Jersey,04000US34,new-jersey
499051,Electrical powerline installers & repairers,2015,2015,TRUE,TRUE,4033,1558.403933,105141.1136,18471.65056,1.206254329,30,electrical-powerline-installers-repairers,New Jersey,04000US34,new-jersey
172070,Electrical & electronics engineers,2014,2014,TRUE,TRUE,7664,2147.36116,104817.5162,12180.6576,1.276322829,65,electrical-electronics-engineers,New Jersey,04000US34,new-jersey
113121,Human resources managers,2018,2018,TRUE,TRUE,13146,2810.676892,104753.8539,21947.53902,1.103782972,139,human-resources-managers,New Jersey,04000US34,new-jersey
172011,Aerospace engineers,2015,2015,TRUE,TRUE,864,721.5840214,104751.4525,19048.76695,0.250413868,9,aerospace-engineers,New Jersey,04000US34,new-jersey
111021,General & operations managers,2016,2016,TRUE,TRUE,25638,3919.230495,104684.5855,16035.37219,0.993573049,269,general-operations-managers,New Jersey,04000US34,new-jersey
132061,Financial examiners,2015,2015,TRUE,TRUE,724,660.5513232,104550.4959,32377.30506,1.89874347,9,financial-examiners,New Jersey,04000US34,new-jersey
1721YY,"Miscellaneous engineers, including nuclear engineers",2017,2017,TRUE,TRUE,16447,3142.63249,104546.7804,11413.40509,1.028636919,168,miscellaneous-engineers-including-nuclear-engineers,New Jersey,04000US34,new-jersey
5371XX,"Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders",2016,2016,TRUE,TRUE,632,617.1645217,104511.75,74451.80343,0.45853339,5,miscellaneous-material-moving-workers-including-mine-shuttle-car-operators-tank-car-truck-ship-loaders,New Jersey,04000US34,new-jersey
15113X,"Software developers, applications & systems software",2015,2015,TRUE,TRUE,49388,5423.931142,104429.3715,6779.586403,1.448498469,496,software-developers-applications-systems-software,New Jersey,04000US34,new-jersey
132053,Insurance underwriters,2014,2014,TRUE,TRUE,6325,1951.089071,104009.2738,31119.0561,1.953161582,71,insurance-underwriters,New Jersey,04000US34,new-jersey
113061,Purchasing managers,2018,2018,TRUE,TRUE,6310,1948.823829,103957.0952,29043.72444,1.084936586,60,purchasing-managers,New Jersey,04000US34,new-jersey
132041,Credit analysts,2014,2014,TRUE,TRUE,1121,821.9009481,103928.0464,82195.51168,1.270493698,11,credit-analysts,New Jersey,04000US34,new-jersey
119121,Natural sciences managers,2015,2015,TRUE,TRUE,1317,890.8395137,103821.2726,44974.47609,2.211472601,12,natural-sciences-managers,New Jersey,04000US34,new-jersey
